# Seed CSV: /Users/angelobaricante/CS-Thesis-Model-Training/seeds/qrng_seeds.csv
# NOTE: A2C Training - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
75,42000,11715111405647041163,122.42,500,0,34.38,496.0,2.7,75
76,42000,6032281748108558065,191.47,500,0,36.45,496.1,2.6,76
77,42000,3680395537014741509,157.83,500,0,38.02,496.1,2.6,77
78,42000,5254126035865485252,129.24,500,0,39.19,496.2,2.6,78
79,42000,5940738065481368527,94.03,500,0,39.89,496.2,2.5,79
80,42000,672863678865569649,147.90,500,0,41.24,496.3,2.5,80
81,42000,9784144169308608019,172.38,500,0,42.86,496.3,2.5,81
82,42000,2196893435714833879,184.13,500,0,44.58,496.4,2.4,82
83,42000,13588127778957388690,181.47,500,0,46.23,496.4,2.4,83
84,42000,475214828863476377,179.73,500,0,47.82,496.5,2.4,84
85,44580,9913918250336203527,106.95,500,0,48.51,496.5,2.4,85
86,47856,4930112765541771090,189.15,500,0,50.15,496.5,2.3,86
87,48000,5258357698462635485,172.51,500,0,51.56,496.6,2.3,87
88,48000,4275335505051837203,150.39,500,0,52.68,496.6,2.3,88
89,48000,15057195932648802296,114.97,500,0,53.38,496.7,2.2,89
90,48000,4524582333304887816,121.94,500,0,54.14,496.7,2.2,90
91,48000,8744129997812135428,131.63,500,0,54.99,496.7,2.2,91
92,48000,822269216536678471,167.11,500,0,56.21,496.8,2.2,92
93,48000,5181608545462957158,176.23,500,0,57.50,496.8,2.2,93
94,48000,13650814729888377689,198.26,500,0,59.00,496.8,2.1,94
95,48000,1229516481200519455,183.36,500,0,60.31,496.9,2.1,95
96,48000,12111144515451650755,175.55,500,0,61.51,496.9,2.1,96
97,50580,6371141577266364441,187.58,500,0,62.81,496.9,2.1,97
98,53856,7816964542461208269,167.03,500,0,63.87,497.0,2.0,98
99,54000,14074596192275333942,190.72,500,0,65.15,497.0,2.0,99
100,54000,14776439034412603967,182.47,500,0,66.33,497.0,2.0,100
101,54000,279754676272950298,168.94,500,0,65.68,497.1,1.0,101
102,54000,4860154876039163000,146.59,500,0,67.64,497.1,1.0,102
103,54000,4674838351867169344,178.98,500,0,70.01,497.1,1.0,103
104,54000,11438049661318956461,165.50,500,0,72.63,497.1,1.0,104
105,54000,3621899470598764711,172.90,500,0,74.67,497.1,1.0,105
106,54000,13086362945962519514,157.60,500,0,76.92,497.1,1.0,106
107,54000,11721774126495760646,178.24,500,0,79.70,497.1,1.0,107
108,54000,13283065892446958854,185.96,500,0,82.17,497.1,1.0,108
109,56580,13317949488023401917,187.00,500,0,85.03,497.1,1.0,109
110,59856,6026788334808727089,170.22,500,0,87.76,497.1,1.0,110
111,60000,7798249372107406006,195.91,500,0,90.75,497.1,1.0,111
112,60000,8290420102429300931,174.34,500,0,92.99,497.1,1.0,112
113,60000,10654495384662647920,169.88,500,0,95.07,497.1,1.0,113
114,60000,7896059434308476317,173.31,500,0,97.11,497.1,1.0,114
115,60000,15346448649838073065,180.51,500,0,99.74,497.1,1.0,115
116,60000,2188085019074965093,182.20,500,0,102.33,497.1,1.0,116
117,60000,3083683896060454596,157.32,500,0,104.92,497.1,1.0,117
118,60000,12231907407303932862,156.58,500,0,106.97,497.1,1.0,118
119,60000,2122549690383459363,183.36,500,0,108.78,497.1,1.0,119
120,60000,1234082614338779919,145.63,500,0,110.70,497.1,1.0,120
121,62580,13212721914136651721,181.74,500,0,113.28,497.1,1.0,121
122,65856,2226206969179299687,194.15,500,0,115.53,497.1,1.0,122
123,66000,9040039828914824551,191.70,500,0,117.99,497.1,1.0,123
124,66000,7117753619697518343,174.68,500,0,120.41,497.1,1.0,124
125,66000,1430297305665932746,180.51,500,0,119.04,500.0,0.0,125
126,66000,7911016674390761126,161.70,500,0,120.23,500.0,0.0,126
127,66000,2059590508448374771,165.34,500,0,122.36,500.0,0.0,127
128,66000,14691951694321709270,179.06,500,0,124.54,500.0,0.0,128
129,66000,837730220174318720,174.68,500,0,126.25,500.0,0.0,129
130,66000,12110814796294805664,190.67,500,0,128.09,500.0,0.0,130
131,66000,16198862422443969073,183.28,500,0,130.73,500.0,0.0,131
132,66000,3234182551058721378,204.02,500,0,132.19,500.0,0.0,132
133,68580,1269173424026289410,155.73,500,0,134.19,500.0,0.0,133
134,71856,1491862606628062608,166.38,500,0,136.16,500.0,0.0,134
135,72000,2125449708136725917,154.29,500,0,138.00,500.0,0.0,135
136,72000,4846771941994515238,176.69,500,0,140.10,500.0,0.0,136
137,72000,17936277979482862872,188.85,500,0,141.74,500.0,0.0,137
138,72000,7200853477388467398,181.25,500,0,143.66,500.0,0.0,138
139,72000,16380451393135730465,186.92,500,0,145.37,500.0,0.0,139
140,72000,10492845773264379332,196.12,500,0,146.64,500.0,0.0,140
141,72000,1017938244820595824,166.38,500,0,146.89,500.0,0.0,141
142,72000,16215993401963283531,197.53,500,0,147.73,500.0,0.0,142
143,72000,14263468889479830657,179.96,500,0,148.03,500.0,0.0,143
144,72000,8349012171449164337,183.10,500,0,148.11,500.0,0.0,144
145,74580,6171947649416591322,207.62,500,0,149.41,500.0,0.0,144
146,77856,6550599649586689508,219.87,500,0,151.74,500.0,0.0,144
147,78000,13489725472828908841,171.97,500,0,153.26,500.0,0.0,144
148,78000,15248021848742551826,196.00,500,0,154.49,500.0,0.0,144
149,78000,3024614475431424903,187.66,500,0,156.46,500.0,0.0,144
150,78000,8421032824675649285,208.42,500,0,157.22,500.0,0.0,144
151,78000,137743098416772409,170.30,500,0,157.27,500.0,0.0,144
152,78000,10825776799651039450,168.94,500,0,158.84,500.0,0.0,144
153,78000,10673939618093821046,189.49,500,0,159.76,500.0,0.0,144
