# Seed CSV: C:\Users\Aurick\Documents\COLLEGE\code\CS-Thesis-Model-Training\seeds\prng_seeds.csv
# NOTE: Train 19 - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
83,42000,17151581682957684717,-73.50,500,0,-87.00,500.0,0.0,83
84,42000,5203642081824491887,-84.42,500,0,-86.97,500.0,0.0,84
85,48000,1282154305957738864,-83.70,500,0,-86.93,500.0,0.0,85
86,48000,12864811954472004187,-56.54,500,0,-86.58,500.0,0.0,86
87,48000,13048294551188987203,-80.65,500,0,-86.51,500.0,0.0,87
88,48000,17077070056391960068,-18.49,500,0,-85.74,500.0,0.0,88
89,48000,14587187658110522263,-68.38,500,0,-85.54,500.0,0.0,89
90,48000,11033758505807755380,-86.00,500,0,-85.55,500.0,0.0,90
91,48000,10027974101905967125,-87.52,500,0,-85.57,500.0,0.0,91
92,48000,13682009770390657341,-99.80,500,0,-85.72,500.0,0.0,92
93,48000,15313979806885385665,-87.12,500,0,-85.74,500.0,0.0,93
94,48000,6513211260447073981,-139.56,500,0,-86.31,500.0,0.0,94
95,48000,16679140763471176525,-64.39,500,0,-86.08,500.0,0.0,95
96,48000,15609030911540769314,-73.93,500,0,-85.95,500.0,0.0,96
97,54000,12213021893741313679,-79.47,500,0,-85.89,500.0,0.0,97
98,54000,11837311832849461841,-71.67,500,0,-85.74,500.0,0.0,98
99,54000,782797373716506053,-118.44,500,0,-86.07,500.0,0.0,99
100,54000,4608807299216813642,-99.02,500,0,-86.20,500.0,0.0,100
101,54000,7064522463759185187,-100.74,500,0,-86.49,500.0,0.0,101
102,54000,5758638161781062089,-73.74,500,0,-86.45,500.0,0.0,102
103,54000,712942329043169505,-50.34,500,0,-86.19,500.0,0.0,103
104,54000,2576126327835236319,-30.67,500,0,-85.55,500.0,0.0,104
105,54000,5509031414646806880,-69.77,500,0,-85.15,500.0,0.0,105
106,54000,16008602730533986715,-86.88,500,0,-84.98,500.0,0.0,106
107,54000,7579020158697526728,-110.37,500,0,-84.86,500.0,0.0,107
108,54000,3599934932040823406,-110.86,500,0,-85.18,500.0,0.0,108
109,60000,2614885943062049209,-72.50,500,0,-85.11,500.0,0.0,109
110,60000,16652202415099116449,-78.94,500,0,-85.44,500.0,0.0,110
111,60000,484746555860799563,-31.63,500,0,-85.07,500.0,0.0,111
