# Seed CSV: C:\Users\Aurick\Documents\COLLEGE\code\CS-Thesis-Model-Training\seeds\qrng_seeds.csv
# NOTE: Train 19 - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
1,6000,13489725472828908841,-98.10,500,0,-98.10,500.0,0.0,1
2,6000,6171947649416591322,-122.13,500,0,-110.12,500.0,0.0,2
3,6000,15248021848742551826,-76.78,500,0,-99.00,500.0,0.0,3
4,6000,3024614475431424903,-85.21,500,0,-95.55,500.0,0.0,4
5,6000,8421032824675649285,-102.84,500,0,-97.01,500.0,0.0,5
6,6000,137743098416772409,-61.01,500,0,-91.01,500.0,0.0,6
7,6000,10825776799651039450,-77.34,500,0,-89.06,500.0,0.0,7
8,6000,6550599649586689508,-63.10,500,0,-85.81,500.0,0.0,8
9,6000,10673939618093821046,-65.02,500,0,-83.50,500.0,0.0,9
10,6000,3033551743436537089,-124.20,500,0,-87.57,500.0,0.0,10
11,6000,13100570903668117029,-85.57,500,0,-87.39,500.0,0.0,11
12,6000,13460545218872008355,-95.89,500,0,-88.10,500.0,0.0,12
13,12000,4535469543323143118,-78.56,500,0,-87.36,500.0,0.0,13
14,12000,7963437600900595466,-85.25,500,0,-87.21,500.0,0.0,14
15,12000,4613197450636686963,-135.32,500,0,-90.42,500.0,0.0,15
16,12000,13145616319605486461,-80.55,500,0,-89.80,500.0,0.0,16
17,12000,8732497094669464261,-113.74,500,0,-91.21,500.0,0.0,17
18,12000,10754664279746954151,-31.66,500,0,-87.90,500.0,0.0,18
19,12000,7305357861771059007,-105.84,500,0,-88.85,500.0,0.0,19
20,12000,6001182031169597924,-116.95,500,0,-90.25,500.0,0.0,20
21,12000,1043968853803077998,-114.22,500,0,-91.39,500.0,0.0,21
22,12000,3431877959751719732,-97.15,500,0,-91.65,500.0,0.0,22
23,12000,4858779513777518555,-111.54,500,0,-92.52,500.0,0.0,23
24,12000,12934048555403895870,-66.25,500,0,-91.42,500.0,0.0,24
25,18000,16112388300639988501,-86.61,500,0,-91.23,500.0,0.0,25
26,18000,15336730116398655285,-101.94,500,0,-91.64,500.0,0.0,26
27,18000,17875627648110973066,-88.58,500,0,-91.53,500.0,0.0,27
28,18000,7127552978843871313,-116.01,500,0,-92.40,500.0,0.0,28
29,18000,4510579620332624255,-79.60,500,0,-91.96,500.0,0.0,29
30,18000,4529180109597153941,-72.54,500,0,-91.32,500.0,0.0,30
31,18000,3158158378977722743,-25.18,500,0,-89.18,500.0,0.0,31
32,18000,6487450829014363214,-137.34,500,0,-90.69,500.0,0.0,32
33,18000,12396094131003682828,-108.75,500,0,-91.23,500.0,0.0,33
34,18000,17610203196594821702,-104.28,500,0,-91.62,500.0,0.0,34
35,18000,11235206640686777757,-101.14,500,0,-91.89,500.0,0.0,35
36,18000,811813770382393753,-102.53,500,0,-92.19,500.0,0.0,36
37,24000,14446539011501570785,-106.61,500,0,-92.58,500.0,0.0,37
38,24000,1623035611873735355,-126.11,500,0,-93.46,500.0,0.0,38
39,24000,3677812005404074580,-60.33,500,0,-92.61,500.0,0.0,39
