# Seed CSV: prng_seeds.csv
# NOTE: Train 19 - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
84,42000,5203642081824491887,-38.46,500,0,-72.28,500.0,0.0,84
85,48000,1282154305957738864,-64.90,500,0,-72.20,500.0,0.0,85
86,48000,12864811954472004187,-20.23,500,0,-71.59,500.0,0.0,86
87,48000,13048294551188987203,-62.75,500,0,-71.49,500.0,0.0,87
88,48000,17077070056391960068,-38.35,500,0,-71.11,500.0,0.0,88
89,48000,14587187658110522263,-40.24,500,0,-70.77,500.0,0.0,89
90,48000,11033758505807755380,-34.43,500,0,-70.36,500.0,0.0,90
91,48000,10027974101905967125,-41.11,500,0,-70.04,500.0,0.0,91
92,48000,13682009770390657341,-45.99,500,0,-69.78,500.0,0.0,92
93,48000,15313979806885385665,11.70,500,0,-68.91,500.0,0.0,93
94,48000,6513211260447073981,-25.92,500,0,-68.45,500.0,0.0,94
95,48000,16679140763471176525,-60.24,500,0,-68.36,500.0,0.0,95
96,48000,15609030911540769314,0.64,500,0,-67.64,500.0,0.0,96
97,54000,12213021893741313679,-19.06,500,0,-67.14,500.0,0.0,97
98,54000,11837311832849461841,-62.22,500,0,-67.09,500.0,0.0,98
99,54000,782797373716506053,-11.74,500,0,-66.53,500.0,0.0,99
100,54000,4608807299216813642,-54.32,500,0,-66.41,500.0,0.0,100
101,54000,7064522463759185187,8.91,500,0,-65.77,500.0,0.0,101
102,54000,5758638161781062089,14.15,500,0,-64.95,500.0,0.0,102
103,54000,712942329043169505,-53.55,500,0,-64.64,500.0,0.0,103
104,54000,2576126327835236319,-56.75,500,0,-64.41,500.0,0.0,104
105,54000,5509031414646806880,-23.70,500,0,-63.34,500.0,0.0,105
106,54000,16008602730533986715,-22.09,500,0,-62.93,500.0,0.0,106
107,54000,7579020158697526728,-69.80,500,0,-62.67,500.0,0.0,107
108,54000,3599934932040823406,-93.04,500,0,-62.27,500.0,0.0,108
109,58440,6556398741343982540,284.34,370,1,-58.25,498.7,1.0,109
110,60000,2614885943062049209,-31.47,500,0,-57.77,498.7,1.0,110
111,60000,16652202415099116449,-34.17,500,0,-57.09,498.7,1.0,111
112,60000,484746555860799563,27.83,500,0,-56.13,498.7,1.0,112
113,60000,5358669490539477174,-28.40,500,0,-55.52,498.7,1.0,113
114,60000,13603683912950228237,-49.82,500,0,-55.01,498.7,1.0,114
115,60000,17754636440003173832,-49.94,500,0,-54.70,498.7,1.0,115
116,60000,15597545835739069363,-25.15,500,0,-54.74,498.7,1.0,116
117,60000,14446922329932930499,-52.60,500,0,-54.28,498.7,1.0,117
118,60000,15286495790288296836,-57.85,500,0,-53.99,498.7,1.0,118
119,60000,1822406028880233841,-1.24,500,0,-52.86,498.7,1.0,119
120,60000,2068324999780398490,-27.43,500,0,-51.92,498.7,1.0,120
121,64440,11506781255942393700,-48.33,500,0,-51.41,498.7,1.0,121
122,66000,6007962926376958784,36.31,500,0,-50.36,498.7,1.0,122
123,66000,11772033390765120368,-68.59,500,0,-49.89,498.7,1.0,123
124,66000,11386224682222168824,12.83,500,0,-48.98,498.7,1.0,124
125,66000,1673405974479577669,12.86,500,0,-47.90,498.7,1.0,125
126,66000,3086105054130143535,22.71,500,0,-46.81,498.7,1.0,126
127,66000,2431630388173978107,-9.55,500,0,-45.96,498.7,1.0,127
128,66000,3062227234649023154,-25.74,500,0,-45.09,498.7,1.0,128
129,66000,5508625069366463439,-9.34,500,0,-44.47,498.7,1.0,129
130,66000,13343558022438364849,15.25,500,0,-43.41,498.7,1.0,130
131,66000,2667181007669166969,-12.31,500,0,-42.86,498.7,1.0,131
132,66000,5704457579094725897,-55.50,500,0,-42.48,498.7,1.0,132
133,70440,7792615375401478573,-26.50,500,0,-41.89,498.7,1.0,133
134,72000,14667186405778776284,-54.49,500,0,-41.71,498.7,1.0,134
135,72000,11785449503610959281,-104.52,500,0,-41.70,498.7,1.0,135
136,72000,13200508905706887070,-52.75,500,0,-41.33,498.7,1.0,136
137,72000,10554285898027426619,-30.03,500,0,-40.88,498.7,1.0,137
138,72000,703561689681588077,3.80,500,0,-39.99,498.7,1.0,138
139,72000,4389264617890311094,-56.07,500,0,-39.34,498.7,1.0,139
140,72000,1817520515872623330,-74.59,500,0,-39.49,498.7,1.0,140
141,72000,8711977674202065377,-10.08,500,0,-38.81,498.7,1.0,141
142,72000,8755589707850732707,-50.25,500,0,-38.86,498.7,1.0,142
143,72000,4075634707342892760,-50.59,500,0,-38.38,498.7,1.0,143
144,72000,7677270297744983237,-0.76,500,0,-37.37,498.7,1.0,144
145,75756,6485551435170465117,326.70,313,1,-33.33,496.8,2.0,144
146,76440,7222146671798848202,-18.12,500,0,-32.64,496.8,2.0,144
147,78000,7053828701869708631,83.56,500,0,-30.83,496.8,2.0,145
148,78000,971695362467996196,32.29,500,0,-29.41,496.8,2.0,145
149,78000,4722055102353018575,8.24,500,0,-28.58,496.8,2.0,145
150,78000,9416705256328773456,-24.58,500,0,-28.09,496.8,2.0,145
151,78000,18209816042987392921,21.30,500,0,-27.37,496.8,2.0,145
152,78000,12249684362543296198,-7.21,500,0,-26.80,496.8,2.0,145
153,78000,18439256158492860165,-9.67,500,0,-26.56,496.8,2.0,145
154,78000,3434422392642176074,-70.76,500,0,-26.50,496.8,2.0,145
155,78000,5935988960942181436,-35.74,500,0,-26.16,496.8,2.0,145
